id_service,id_product,id_client,id_employe,quantite,avis,date_service
2706,52,9377,39,7,4,16/07/2017 13:00:50
2707,27,21967,38,9,1,16/07/2017 14:17:22
2708,57,6353,64,6,5,16/07/2017 14:22:26
2709,26,9711,38,6,5,16/07/2017 18:53:01
2710,66,1322,58,8,5,16/07/2017 20:01:20
2711,21,5129,52,6,4,16/07/2017 20:47:52
2712,31,6082,43,1,1,16/07/2017 21:46:53
2713,53,9564,53,5,4,16/07/2017 23:48:05
2714,71,2737,56,8,3,17/07/2017 00:05:27
2715,64,16683,61,2,3,17/07/2017 01:49:13
2716,70,20724,47,2,1,17/07/2017 02:05:38
2717,26,6378,50,5,1,17/07/2017 02:15:25
2718,22,24871,58,3,1,17/07/2017 02:27:00
2719,9,28719,52,7,3,17/07/2017 02:50:48
2720,53,5597,55,6,3,17/07/2017 03:38:43
2721,41,24439,38,6,5,17/07/2017 03:59:41
2722,64,22921,39,1,5,17/07/2017 04:27:53
2723,58,29783,34,3,2,17/07/2017 06:17:56
2724,7,7313,59,2,2,17/07/2017 07:00:09
2725,16,1022,56,4,3,17/07/2017 07:51:59
2726,43,29240,35,6,3,17/07/2017 08:10:06
2727,25,25693,55,3,5,17/07/2017 09:10:53
2728,5,3387,58,9,2,17/07/2017 09:55:55
2729,14,6172,37,2,3,17/07/2017 09:57:24
2730,26,5647,54,2,2,17/07/2017 10:03:42
2731,46,24045,58,8,5,17/07/2017 11:15:35
2732,42,24630,47,1,4,17/07/2017 12:12:59
2733,18,1931,50,9,2,17/07/2017 12:53:04
2734,50,9526,52,1,1,17/07/2017 13:21:18
2735,58,26094,62,9,2,17/07/2017 14:33:56
2736,64,10489,56,4,2,17/07/2017 14:40:30
2737,6,25189,59,1,4,17/07/2017 15:17:56
2738,29,5519,34,8,2,17/07/2017 15:59:28
2739,29,25747,65,7,5,17/07/2017 16:22:36
2740,6,7329,53,9,5,17/07/2017 16:26:20
2741,59,29122,36,6,5,17/07/2017 17:24:09
2742,68,13101,43,2,3,17/07/2017 17:42:55
2743,29,45,43,7,2,17/07/2017 18:25:01
2744,47,23673,53,3,2,17/07/2017 20:15:38
2745,47,14340,36,2,3,17/07/2017 20:43:42
2746,27,9280,50,8,2,17/07/2017 21:31:18
2747,15,23983,46,2,1,17/07/2017 22:07:27
2748,2,23224,54,5,4,17/07/2017 22:24:40
2749,23,2590,51,2,2,17/07/2017 22:45:36
2750,62,9184,37,6,1,17/07/2017 22:47:54
2751,71,8497,43,8,1,17/07/2017 23:07:03
2752,40,13094,62,4,4,17/07/2017 23:47:53
2753,68,11333,66,4,5,18/07/2017 00:05:40
2754,16,9547,62,4,4,18/07/2017 00:53:58
2755,55,8812,34,3,5,18/07/2017 00:58:32
2756,29,19565,65,6,5,18/07/2017 01:05:48
2757,24,14160,57,7,1,18/07/2017 01:19:36
2758,12,25277,65,5,4,18/07/2017 01:38:01
2759,56,12336,42,7,2,18/07/2017 01:46:41
2760,38,8814,35,9,1,18/07/2017 01:54:35
2761,4,3818,37,7,3,18/07/2017 03:31:32
2762,67,26956,44,6,2,18/07/2017 03:39:54
2763,23,25656,52,7,1,18/07/2017 03:49:31
2764,38,8783,61,6,5,18/07/2017 04:21:29
2765,63,6392,40,4,5,18/07/2017 04:33:47
2766,17,5294,43,6,1,18/07/2017 05:03:19
2767,2,24663,67,1,1,18/07/2017 05:46:37
2768,52,21972,59,1,3,18/07/2017 06:35:58
2769,39,17102,61,8,3,18/07/2017 07:04:05
2770,48,28201,61,9,3,18/07/2017 07:32:29
2771,26,216,46,5,5,18/07/2017 07:41:55
2772,24,8493,62,6,4,18/07/2017 08:04:15
2773,29,19937,36,6,4,18/07/2017 08:23:15
2774,56,2632,36,6,3,18/07/2017 08:47:29
2775,40,2574,44,9,1,18/07/2017 08:48:52
2776,10,23417,61,9,5,18/07/2017 09:05:30
2777,67,6857,59,6,5,18/07/2017 09:10:39
2778,45,23249,49,9,2,18/07/2017 10:19:41
2779,21,5381,52,9,5,18/07/2017 10:21:50
2780,14,9119,43,5,1,18/07/2017 11:00:31
2781,33,16377,39,8,3,18/07/2017 12:08:04
2782,28,473,51,9,5,18/07/2017 12:20:51
2783,49,24728,63,8,3,18/07/2017 12:50:50
2784,24,7459,58,3,2,18/07/2017 14:08:02
2785,6,27148,37,9,2,18/07/2017 14:34:10
2786,47,21191,42,3,4,18/07/2017 14:50:05
2787,22,10214,61,6,3,18/07/2017 15:31:16
2788,44,26218,56,1,5,18/07/2017 17:00:19
2789,5,1490,62,1,3,18/07/2017 17:32:21
2790,45,3577,44,8,3,18/07/2017 18:00:55
2791,26,28712,46,4,1,18/07/2017 19:58:05
2792,27,15113,63,8,3,18/07/2017 22:01:31
2793,63,22649,34,1,4,18/07/2017 22:44:03
2794,20,11852,38,1,4,18/07/2017 22:59:43
2795,66,5780,59,4,4,18/07/2017 23:18:03
2796,24,8683,65,7,2,18/07/2017 23:28:32
2797,36,27934,46,3,3,18/07/2017 23:40:45
2798,60,7391,45,5,3,19/07/2017 00:58:11
2799,67,3260,38,7,4,19/07/2017 01:02:15
2800,6,12843,58,7,3,19/07/2017 02:25:01
2801,37,25871,41,2,2,19/07/2017 02:32:52
2802,7,16289,54,9,5,19/07/2017 02:53:14
2803,44,24746,55,1,3,19/07/2017 03:21:25
2804,2,7330,53,6,3,19/07/2017 04:54:52
2805,15,644,41,3,1,19/07/2017 05:53:00
2806,29,24793,47,2,4,19/07/2017 05:55:46
2807,17,25377,59,5,4,19/07/2017 07:12:55
2808,49,2546,40,9,3,19/07/2017 07:38:40
2809,65,1801,49,5,2,19/07/2017 10:37:31
2810,47,7958,65,8,5,19/07/2017 11:12:24
2811,65,8979,49,2,4,19/07/2017 11:24:25
2812,49,5733,57,7,5,19/07/2017 11:43:16
2813,4,1528,35,4,4,19/07/2017 12:26:30
2814,12,28440,34,2,2,19/07/2017 13:59:56
2815,18,4825,61,5,1,19/07/2017 14:14:09
2816,65,5351,63,4,3,19/07/2017 15:05:50
2817,55,17449,49,6,3,19/07/2017 16:30:39
2818,2,27634,66,2,2,19/07/2017 17:49:30
2819,43,18258,56,8,3,19/07/2017 18:09:22
2820,41,5431,45,7,5,19/07/2017 18:25:09
2821,34,7656,48,4,5,19/07/2017 18:43:48
2822,46,7350,65,8,1,19/07/2017 19:20:26
2823,23,14975,42,4,1,19/07/2017 21:03:18
2824,32,2657,45,6,3,19/07/2017 22:07:42
2825,7,23075,54,5,2,19/07/2017 22:20:55
2826,3,14843,36,7,5,19/07/2017 22:37:25
2827,1,19337,53,7,2,19/07/2017 22:38:33
2828,10,14115,53,6,3,19/07/2017 23:12:55
2829,21,21155,47,5,3,19/07/2017 23:16:00
2830,47,10963,43,4,3,19/07/2017 23:21:34
2831,25,25924,54,5,2,19/07/2017 23:32:30
2832,41,25805,42,2,5,20/07/2017 00:23:05
2833,3,1628,49,6,1,20/07/2017 00:32:23
2834,40,1770,52,2,4,20/07/2017 01:31:41
2835,33,11707,53,5,3,20/07/2017 01:40:18
2836,1,2835,66,5,2,20/07/2017 03:05:30
2837,23,27159,45,8,4,20/07/2017 03:56:46
2838,9,27329,49,4,3,20/07/2017 05:03:19
2839,69,5940,36,9,5,20/07/2017 06:54:00
2840,44,28884,55,5,3,20/07/2017 07:39:20
2841,24,15302,53,3,5,20/07/2017 07:44:27
2842,18,8483,58,4,4,20/07/2017 07:55:28
2843,34,5066,64,5,4,20/07/2017 09:42:07
2844,63,14926,48,1,3,20/07/2017 09:51:18
2845,17,7663,43,5,3,20/07/2017 09:54:37
2846,20,28399,37,7,4,20/07/2017 11:00:12
2847,48,14984,63,1,4,20/07/2017 11:30:53
2848,64,8468,34,5,1,20/07/2017 12:43:15
2849,30,20656,56,5,5,20/07/2017 12:50:44
2850,31,9308,64,1,5,20/07/2017 13:41:25
2851,58,22031,51,6,3,20/07/2017 13:45:02
2852,14,6377,44,2,1,20/07/2017 13:45:39
2853,69,29183,40,4,1,20/07/2017 13:48:43
2854,3,29456,37,5,2,20/07/2017 14:33:03
2855,57,25753,50,6,3,20/07/2017 14:35:44
2856,9,17255,51,3,2,20/07/2017 15:06:32
2857,28,23844,43,1,4,20/07/2017 15:17:29
2858,66,15674,52,6,1,20/07/2017 15:33:20
2859,43,25848,41,5,4,20/07/2017 15:34:01
2860,8,8371,48,5,5,20/07/2017 15:35:53
2861,3,28460,64,9,1,20/07/2017 15:38:37
2862,56,20719,46,1,2,20/07/2017 17:32:28
2863,63,7831,56,9,4,20/07/2017 18:43:27
2864,59,25485,59,5,2,20/07/2017 18:55:01
2865,38,18048,34,6,2,20/07/2017 19:15:52
2866,15,11422,35,7,1,20/07/2017 20:42:39
2867,17,7340,44,1,5,20/07/2017 21:40:23
2868,17,15611,54,1,1,20/07/2017 21:42:37
2869,57,28833,44,9,3,20/07/2017 22:17:00
2870,41,12736,58,2,4,20/07/2017 22:44:14
2871,58,27738,47,4,3,20/07/2017 23:01:57
2872,52,753,52,6,1,20/07/2017 23:38:56
2873,57,1445,35,9,4,20/07/2017 23:45:15
2874,5,381,36,2,3,20/07/2017 23:58:26
2875,36,27758,55,8,1,21/07/2017 00:55:55
2876,58,29850,54,9,4,21/07/2017 01:51:04
2877,19,25776,41,5,1,21/07/2017 02:00:29
2878,16,27621,53,8,1,21/07/2017 02:04:56
2879,9,8805,46,1,5,21/07/2017 03:39:32
2880,39,20876,58,6,5,21/07/2017 04:06:05
2881,24,26643,46,5,5,21/07/2017 05:12:03
2882,60,1884,54,2,1,21/07/2017 06:09:29
2883,45,25335,58,5,1,21/07/2017 08:01:19
2884,15,17078,60,3,4,21/07/2017 08:04:55
2885,8,4821,54,2,3,21/07/2017 08:47:29
2886,59,13507,54,8,5,21/07/2017 09:25:50
2887,20,6812,35,5,5,21/07/2017 09:45:24
2888,45,6729,37,3,3,21/07/2017 11:42:02
2889,16,20659,46,6,2,21/07/2017 12:39:52
2890,62,20284,46,7,3,21/07/2017 12:54:39
2891,48,14433,66,8,4,21/07/2017 13:09:29
2892,8,25961,51,6,4,21/07/2017 13:14:32
2893,35,28617,45,5,2,21/07/2017 13:29:24
2894,58,9382,45,9,5,21/07/2017 14:00:03
2895,29,20883,63,7,4,21/07/2017 15:06:14
2896,14,11671,45,4,4,21/07/2017 15:17:32
2897,59,5015,40,5,5,21/07/2017 15:58:27
2898,26,19984,60,5,2,21/07/2017 16:13:53
2899,25,5515,35,9,1,21/07/2017 17:34:21
2900,3,8847,47,8,5,21/07/2017 17:45:32
2901,30,2378,62,8,5,21/07/2017 18:32:25
2902,50,16591,49,3,3,21/07/2017 18:51:42
2903,57,12883,39,9,5,21/07/2017 19:21:16
2904,43,17025,41,1,5,21/07/2017 19:59:41
2905,26,18107,42,8,5,21/07/2017 20:09:24
2906,15,15263,60,6,5,21/07/2017 20:21:35
2907,9,6215,46,5,1,21/07/2017 22:31:39
2908,39,19572,50,9,3,21/07/2017 23:00:48
2909,32,6642,64,9,3,21/07/2017 23:02:45
2910,30,14627,43,8,1,21/07/2017 23:54:28
2911,15,7250,60,6,2,22/07/2017 00:12:20
2912,6,24919,38,9,4,22/07/2017 00:32:02
2913,69,12471,50,3,3,22/07/2017 00:49:51
2914,26,11705,60,1,3,22/07/2017 01:19:35
2915,54,13099,66,7,5,22/07/2017 01:27:20
2916,41,18152,59,4,5,22/07/2017 01:33:55
2917,66,19370,51,1,4,22/07/2017 02:01:43
2918,33,13165,49,8,2,22/07/2017 02:25:10
2919,9,15104,59,4,1,22/07/2017 03:19:52
2920,36,14143,42,9,1,22/07/2017 03:54:26
2921,51,27960,39,5,5,22/07/2017 04:21:58
2922,23,9526,49,1,2,22/07/2017 05:46:25
2923,23,3422,65,9,5,22/07/2017 06:36:43
2924,22,9482,56,6,5,22/07/2017 08:49:47
2925,22,15109,44,9,4,22/07/2017 08:59:50
2926,6,11616,53,8,3,22/07/2017 10:06:26
2927,42,12292,48,5,1,22/07/2017 10:39:32
2928,54,5414,41,1,2,22/07/2017 10:53:00
2929,25,23345,39,2,5,22/07/2017 12:49:33
2930,32,19152,62,6,1,22/07/2017 14:08:03
2931,31,19648,55,8,5,22/07/2017 14:34:02
2932,38,9701,58,2,3,22/07/2017 15:15:05
2933,7,24595,53,1,1,22/07/2017 15:26:41
2934,24,1246,39,6,4,22/07/2017 15:42:21
2935,9,12447,41,7,1,22/07/2017 16:18:31
2936,70,28513,38,9,1,22/07/2017 16:20:35
2937,50,11836,40,9,1,22/07/2017 16:36:43
2938,53,7468,54,2,2,22/07/2017 17:07:53
2939,2,9227,40,5,3,22/07/2017 17:08:45
2940,5,29209,60,9,3,22/07/2017 18:36:01
2941,70,27518,53,5,1,22/07/2017 18:53:54
2942,70,28550,39,3,2,22/07/2017 20:43:30
2943,3,17154,35,2,2,22/07/2017 21:02:22
2944,6,2310,36,3,2,22/07/2017 21:15:14
2945,15,8268,49,8,3,22/07/2017 21:30:49
2946,54,4834,65,5,3,22/07/2017 22:55:24
2947,3,4485,45,2,3,22/07/2017 22:55:45
2948,12,3885,52,3,5,22/07/2017 22:59:17
2949,50,22528,49,8,1,22/07/2017 23:58:31
2950,66,26073,42,7,3,23/07/2017 00:11:44
2951,44,6493,35,6,3,23/07/2017 00:22:01
2952,11,12233,49,9,5,23/07/2017 00:42:24
2953,31,9026,57,6,4,23/07/2017 00:54:21
2954,67,12870,52,9,5,23/07/2017 01:07:08
2955,59,1317,41,4,1,23/07/2017 03:43:08
2956,27,28056,34,8,5,23/07/2017 03:56:30
2957,20,23256,55,5,5,23/07/2017 03:59:54
2958,12,21072,64,7,3,23/07/2017 04:19:04
2959,35,22728,58,4,2,23/07/2017 04:22:51
2960,34,1754,44,9,4,23/07/2017 05:15:25
2961,52,2563,45,5,1,23/07/2017 05:38:28
2962,48,5946,41,2,4,23/07/2017 06:10:47
2963,69,4050,64,5,2,23/07/2017 06:44:27
2964,25,24099,46,2,4,23/07/2017 06:51:11
2965,3,24313,36,6,2,23/07/2017 07:35:44
2966,27,6303,41,5,1,23/07/2017 07:52:48
2967,40,27208,54,6,1,23/07/2017 08:33:17
2968,1,14102,60,3,4,23/07/2017 09:32:40
2969,28,2286,34,9,3,23/07/2017 11:30:13
2970,37,18472,49,9,3,23/07/2017 12:21:14
2971,31,29709,42,3,3,23/07/2017 12:34:21
2972,43,14878,64,6,3,23/07/2017 12:42:14
2973,21,2147,67,7,4,23/07/2017 13:38:03
2974,35,11468,57,3,2,23/07/2017 14:39:02
2975,53,7703,42,2,2,23/07/2017 17:09:32
2976,1,15713,61,1,1,23/07/2017 17:21:30
2977,68,25122,55,7,3,23/07/2017 18:06:33
2978,53,2953,42,6,2,23/07/2017 18:31:48
2979,29,25673,54,2,2,23/07/2017 19:42:07
2980,4,5996,58,4,4,23/07/2017 19:52:19
2981,10,17257,55,6,4,23/07/2017 20:54:38
2982,41,9564,55,7,2,23/07/2017 21:33:27
2983,59,11478,43,5,5,23/07/2017 21:51:28
2984,60,29263,58,7,4,24/07/2017 00:15:36
2985,64,18242,59,6,2,24/07/2017 01:19:29
2986,64,9035,38,2,4,24/07/2017 01:38:06
2987,59,1533,51,8,3,24/07/2017 02:10:20
2988,66,4485,62,2,2,24/07/2017 03:53:12
2989,33,16402,50,8,4,24/07/2017 04:22:16
2990,43,17149,64,1,3,24/07/2017 04:27:24
2991,36,13179,63,5,3,24/07/2017 04:53:40
2992,64,22600,50,6,3,24/07/2017 05:11:21
2993,35,13330,43,3,4,24/07/2017 06:02:54
2994,30,2734,55,4,1,24/07/2017 06:58:59
2995,22,26370,54,9,1,24/07/2017 07:35:36
2996,23,17156,36,7,3,24/07/2017 10:29:18
2997,20,23140,62,9,2,24/07/2017 11:11:39
2998,35,3206,48,2,5,24/07/2017 13:56:03
2999,18,28825,49,9,5,24/07/2017 14:06:58
3000,69,2604,57,9,4,24/07/2017 14:09:26
3001,2,28962,59,9,3,24/07/2017 15:12:01
3002,56,10052,38,3,5,24/07/2017 16:07:12
3003,29,7319,61,4,5,24/07/2017 16:23:04
3004,50,12310,34,9,1,24/07/2017 17:09:04
3005,59,27805,40,3,5,24/07/2017 17:45:04
3006,2,23719,34,4,5,24/07/2017 17:52:56
3007,45,21341,37,9,1,24/07/2017 18:54:32
3008,60,7729,55,7,5,24/07/2017 19:27:29
3009,34,14156,49,8,1,24/07/2017 21:22:14
3010,63,7534,43,6,4,24/07/2017 21:22:32
3011,49,27273,60,5,3,24/07/2017 23:25:15
3012,35,4374,35,6,1,25/07/2017 00:18:51
3013,29,7729,57,1,3,25/07/2017 00:46:00
3014,34,13055,67,2,4,25/07/2017 01:28:08
3015,27,14661,51,9,2,25/07/2017 02:27:51
3016,7,23832,40,8,2,25/07/2017 03:09:23
3017,33,23076,63,1,5,25/07/2017 03:31:10
3018,26,4041,37,3,2,25/07/2017 03:32:32
3019,8,19831,63,2,1,25/07/2017 03:42:07
3020,27,3162,40,7,1,25/07/2017 04:14:53
3021,30,5311,60,5,1,25/07/2017 05:43:37
3022,23,15071,36,9,1,25/07/2017 06:03:41
3023,20,14155,40,5,1,25/07/2017 06:07:01
3024,22,8504,58,7,3,25/07/2017 06:18:13
3025,36,29713,35,8,1,25/07/2017 07:04:11
3026,48,19998,54,8,3,25/07/2017 07:26:10
3027,61,24945,54,4,2,25/07/2017 07:56:49
3028,23,16057,39,4,2,25/07/2017 08:24:13
3029,59,8731,60,3,5,25/07/2017 08:47:55
3030,23,24963,52,4,4,25/07/2017 09:06:31
3031,64,6022,41,3,3,25/07/2017 10:13:37
3032,31,17908,51,7,5,25/07/2017 10:47:52
3033,29,26077,59,7,5,25/07/2017 11:44:57
3034,47,18250,44,3,3,25/07/2017 11:46:25
3035,4,4150,58,4,1,25/07/2017 13:02:43
3036,41,9659,52,2,2,25/07/2017 13:05:16
3037,64,5697,39,6,4,25/07/2017 13:31:02
3038,16,29766,39,8,4,25/07/2017 13:35:03
3039,12,20267,39,1,5,25/07/2017 14:39:38
3040,66,13648,61,5,1,25/07/2017 15:57:43
3041,5,2536,57,8,4,25/07/2017 16:10:09
3042,48,463,50,2,1,25/07/2017 16:16:12
3043,10,16048,50,9,4,25/07/2017 17:24:10
3044,24,10505,46,6,4,25/07/2017 17:41:45
3045,60,26128,57,3,3,25/07/2017 18:02:48
3046,71,13831,65,4,4,25/07/2017 18:54:18
3047,4,23914,51,8,2,25/07/2017 19:15:46
3048,25,11603,63,1,3,25/07/2017 19:24:20
3049,56,23836,62,7,4,25/07/2017 20:50:20
3050,47,4548,37,5,4,25/07/2017 22:05:30
3051,59,10166,40,3,3,26/07/2017 02:51:01
3052,10,21329,50,9,5,26/07/2017 03:04:11
3053,61,21562,41,7,4,26/07/2017 03:05:08
3054,31,17669,42,4,4,26/07/2017 04:14:00
3055,63,4654,48,1,5,26/07/2017 04:14:25
3056,32,22917,41,4,5,26/07/2017 04:17:22
3057,69,15290,44,9,1,26/07/2017 04:37:20
3058,41,2872,46,1,1,26/07/2017 05:55:17
3059,19,7517,49,5,1,26/07/2017 06:10:39
3060,11,23086,51,1,4,26/07/2017 06:12:22
3061,67,15340,54,9,5,26/07/2017 06:49:42
3062,32,16555,39,4,5,26/07/2017 08:30:49
3063,54,12083,53,4,2,26/07/2017 10:06:10
3064,55,8483,62,9,4,26/07/2017 10:48:16
3065,43,19985,34,3,4,26/07/2017 11:41:04
3066,14,25055,57,2,3,26/07/2017 13:46:32
3067,23,2163,67,9,5,26/07/2017 14:11:37
3068,14,28504,36,4,1,26/07/2017 15:09:38
3069,34,11117,34,6,2,26/07/2017 16:33:30
3070,29,17833,49,9,2,26/07/2017 16:34:03
3071,1,1186,53,6,3,26/07/2017 17:10:25
3072,42,14260,51,1,4,26/07/2017 18:35:48
3073,57,24807,38,1,3,26/07/2017 18:41:21
3074,6,16381,36,7,2,26/07/2017 18:50:16
3075,61,3168,50,8,4,26/07/2017 20:18:10
3076,42,9733,52,6,2,26/07/2017 21:57:04
3077,48,18710,52,9,1,26/07/2017 22:11:07
3078,19,22794,45,8,2,26/07/2017 22:28:14
3079,19,8541,41,8,2,26/07/2017 23:20:58
3080,40,2535,38,6,1,26/07/2017 23:35:28
3081,35,7462,34,2,2,27/07/2017 00:05:21
3082,23,12744,61,1,2,27/07/2017 02:01:23
3083,25,14342,35,3,2,27/07/2017 02:14:40
3084,27,1357,42,1,1,27/07/2017 03:10:54
3085,60,27997,34,8,5,27/07/2017 03:48:35
3086,26,28108,65,5,2,27/07/2017 04:06:38
3087,17,5828,58,4,1,27/07/2017 05:44:35
3088,45,3463,35,1,1,27/07/2017 07:16:24
3089,26,26755,64,8,5,27/07/2017 07:47:13
3090,34,12684,55,9,5,27/07/2017 09:07:13
3091,61,16408,57,5,1,27/07/2017 10:04:34
3092,36,13299,46,8,1,27/07/2017 10:06:16
3093,50,16142,49,1,2,27/07/2017 10:22:48
3094,69,10193,44,4,5,27/07/2017 11:11:47
3095,52,27267,67,2,3,27/07/2017 13:05:05
3096,38,13104,46,2,5,27/07/2017 13:39:16
3097,58,13961,59,2,5,27/07/2017 14:38:39
3098,16,18825,61,9,4,27/07/2017 14:51:23
3099,26,4972,59,7,2,27/07/2017 16:40:04
3100,5,25361,55,5,4,27/07/2017 16:47:05
3101,46,4862,67,1,1,27/07/2017 16:57:51
3102,40,23859,65,1,2,27/07/2017 17:31:47
3103,71,9989,48,8,1,27/07/2017 17:59:19
3104,64,21372,59,3,2,27/07/2017 19:08:57
3105,35,4586,56,3,3,27/07/2017 20:52:58
3106,3,16010,40,5,2,27/07/2017 20:58:04
3107,56,23514,50,5,2,27/07/2017 23:24:11
3108,2,22249,65,2,1,28/07/2017 00:51:26
3109,52,25075,58,1,5,28/07/2017 01:38:03
3110,56,12203,57,8,2,28/07/2017 03:31:45
3111,63,23699,43,6,3,28/07/2017 03:34:01
3112,46,16407,40,1,5,28/07/2017 03:49:04
3113,13,15165,59,1,5,28/07/2017 04:53:20
3114,32,3909,53,8,2,28/07/2017 05:09:25
3115,33,6721,36,4,3,28/07/2017 06:15:01
3116,10,10957,59,2,1,28/07/2017 07:53:51
3117,53,1902,39,7,3,28/07/2017 08:45:21
3118,59,14310,66,7,1,28/07/2017 08:54:26
3119,2,23576,52,6,1,28/07/2017 09:52:57
3120,65,16947,61,7,1,28/07/2017 12:07:47
3121,13,9509,64,6,3,28/07/2017 15:40:49
3122,54,4514,59,1,2,28/07/2017 18:57:23
3123,21,9992,44,4,5,28/07/2017 19:27:24
3124,60,19886,39,1,4,28/07/2017 20:15:53
3125,30,18141,44,7,5,28/07/2017 20:16:43
3126,69,23573,41,2,1,28/07/2017 20:32:46
3127,2,12077,40,4,2,28/07/2017 21:40:18
3128,29,8029,62,6,5,28/07/2017 22:03:49
3129,27,27295,36,6,1,28/07/2017 22:09:15
3130,51,11302,58,4,4,29/07/2017 00:08:01
3131,47,10004,42,5,5,29/07/2017 01:03:06
3132,59,1734,46,1,1,29/07/2017 01:26:09
3133,52,25249,50,1,2,29/07/2017 02:12:17
3134,56,8106,39,8,2,29/07/2017 03:09:08
3135,44,10610,45,5,1,29/07/2017 04:06:30
3136,43,23245,66,6,2,29/07/2017 04:56:25
3137,9,8016,47,6,2,29/07/2017 05:05:35
3138,34,16533,59,9,1,29/07/2017 05:18:31
3139,6,11252,36,4,5,29/07/2017 05:26:26
3140,55,2755,59,2,2,29/07/2017 06:11:26
3141,64,746,38,9,3,29/07/2017 07:05:20
3142,49,29700,58,8,3,29/07/2017 07:27:17
3143,54,27250,58,5,5,29/07/2017 07:45:25
3144,34,16385,38,7,1,29/07/2017 08:09:16
3145,24,16758,57,8,1,29/07/2017 10:49:21
3146,34,21069,34,5,3,29/07/2017 12:29:37
3147,67,19127,49,4,5,29/07/2017 12:54:37
3148,12,27624,49,2,2,29/07/2017 13:33:45
3149,7,17202,50,2,1,29/07/2017 13:56:14
3150,30,8641,51,8,5,29/07/2017 14:11:24
3151,50,5500,46,2,4,29/07/2017 15:21:16
3152,23,24165,53,7,2,29/07/2017 15:54:16
3153,51,7411,49,6,2,29/07/2017 16:29:59
3154,60,3035,60,2,1,29/07/2017 18:02:36
3155,24,20888,46,3,3,29/07/2017 19:49:55
3156,57,14057,38,7,4,29/07/2017 19:50:33
3157,25,12861,41,7,4,29/07/2017 20:10:06
3158,53,29960,46,4,2,29/07/2017 20:20:38
3159,3,5086,66,3,5,29/07/2017 20:24:21
3160,17,22102,58,8,4,29/07/2017 20:28:49
3161,2,18463,63,6,3,29/07/2017 20:47:40
3162,18,2522,58,6,3,29/07/2017 21:06:21
3163,54,15402,39,9,4,29/07/2017 23:14:33
3164,27,8161,65,4,5,29/07/2017 23:45:52
3165,48,21409,55,9,5,30/07/2017 00:27:47
3166,36,4557,38,6,2,30/07/2017 00:58:25
3167,59,26351,55,4,5,30/07/2017 04:46:41
3168,60,19897,52,5,4,30/07/2017 05:24:20
3169,18,5114,61,2,2,30/07/2017 05:49:16
3170,40,13511,45,6,1,30/07/2017 06:08:27
3171,31,5588,38,1,2,30/07/2017 06:29:06
3172,53,5950,49,9,2,30/07/2017 06:42:38
3173,7,10597,57,5,4,30/07/2017 06:44:52
3174,68,15828,63,6,3,30/07/2017 07:27:07
3175,4,27176,41,8,5,30/07/2017 07:49:28
3176,7,3934,54,1,1,30/07/2017 10:12:23
3177,26,1669,52,6,4,30/07/2017 11:14:23
3178,40,13618,43,4,4,30/07/2017 13:14:18
3179,53,14275,67,2,5,30/07/2017 13:28:01
3180,56,3133,42,5,2,30/07/2017 13:41:37
3181,60,29898,42,7,3,30/07/2017 14:30:35
3182,7,26688,61,6,2,30/07/2017 16:19:01
3183,22,13634,46,8,4,30/07/2017 16:54:27
3184,46,1247,37,1,4,30/07/2017 17:05:22
3185,41,1269,61,7,5,30/07/2017 17:16:30
3186,27,4982,37,3,5,30/07/2017 19:09:25
3187,50,20641,57,9,2,30/07/2017 19:52:05
3188,39,21456,42,9,2,30/07/2017 20:59:07
3189,8,844,39,5,5,30/07/2017 21:50:43
3190,26,20778,36,1,5,30/07/2017 21:56:16
3191,35,28265,35,1,2,30/07/2017 23:06:07
3192,67,25903,45,1,2,31/07/2017 00:03:16
3193,10,11480,61,9,5,31/07/2017 00:50:37
3194,31,1430,65,9,1,31/07/2017 01:22:01
3195,61,23504,66,1,5,31/07/2017 01:46:48
3196,34,3094,56,8,5,31/07/2017 01:51:14
3197,24,2181,52,3,3,31/07/2017 01:57:47
3198,31,13380,40,5,3,31/07/2017 02:14:15
3199,29,19819,62,4,2,31/07/2017 02:27:05
3200,60,21132,50,8,4,31/07/2017 03:27:22
3201,4,7819,61,7,4,31/07/2017 04:28:23
3202,23,13878,44,9,4,31/07/2017 05:00:29
3203,44,21008,39,5,5,31/07/2017 05:24:48
3204,43,15597,51,3,1,31/07/2017 06:23:12
3205,64,9165,53,7,5,31/07/2017 07:01:40
3206,12,3546,45,7,2,31/07/2017 07:06:31
3207,8,103,41,2,1,31/07/2017 08:27:39
3208,15,14918,51,7,3,31/07/2017 09:23:53
3209,21,5095,37,7,2,31/07/2017 09:50:03
3210,59,14131,34,8,4,31/07/2017 11:06:09
3211,5,5992,49,3,1,31/07/2017 11:21:02
3212,9,26157,61,1,5,31/07/2017 11:45:27
3213,60,17624,34,2,3,31/07/2017 12:21:29
3214,12,16507,42,5,5,31/07/2017 13:21:18
3215,55,25892,64,8,5,31/07/2017 13:35:53
3216,59,11385,43,6,2,31/07/2017 15:03:47
3217,65,10267,62,2,4,31/07/2017 15:37:25
3218,10,12805,43,8,3,31/07/2017 15:41:35
3219,43,25880,43,7,4,31/07/2017 15:57:12
3220,37,17476,37,3,5,31/07/2017 16:01:50
3221,25,29418,37,7,3,31/07/2017 18:06:18
3222,66,11283,59,9,3,31/07/2017 19:58:20
